GENUS;SPECIES;SPECNO;FULL_SPECIES;JAAR;BRON;HER_COOR;AMERSX;AMERSY;HOKX;X_Round;Y_Round;X_Y_COOR;check
Bombus;lapidarius;596;Bombus_lapidarius;2009;3;3;143;559;1;143;559;143559;0
Bombus;lucorum;597;Bombus_lucorum;2009;3;3;143;559;1;143;559;143559;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;3;143;559;1;143;559;143559;0
Bombus;terrestris;608;Bombus_terrestris;2009;3;3;143;559;1;143;559;143559;0
Andrena;bicolor;457;Andrena_bicolor;2010;2;3;143;597;0,1;143;597;143597;0
Andrena;flavipes;472;Andrena_flavipes;2010;2;3;143;597;0,1;143;597;143597;0
Andrena;praecox;503;Andrena_praecox;2011;2;3;143;597;0,1;143;597;143597;0
Andrena;vaga;518;Andrena_vaga;2011;2;3;143;597;0,1;143;597;143597;0
Colletes;cunicularius;617;Colletes_cunicularius;2011;2;3;143;597;0,1;143;597;143597;0
Hylaeus;brevicornis;626;Hylaeus_brevicornis;2010;2;3;143;597;0,1;143;597;143597;0
Hylaeus;gibbus;633;Hylaeus_gibbus;2010;2;3;143;597;0,1;143;597;143597;0
Osmia;rufa;763;Osmia_rufa;2008;2;3;143;597;1;143;597;143597;0
Sphecodes;albilabris;699;Sphecodes_albilabris;2011;2;3;143;597;0,1;143;597;143597;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2008;2;3;143;598;1;143;598;143598;0
Anthidiellum;strigatum;718;Anthidiellum_strigatum;2006;4;3;144,7;369,3;0,1;144;369;144369;0
Macropis;europaea;775;Macropis_europaea;2003;3;3;144,4;370,4;0,1;144;370;144370;0
Bombus;jonellus;595;Bombus_jonellus;2010;2;3;144;383;1;144;383;144383;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2010;2;3;144;383;1;144;383;144383;0
Lasioglossum;prasinum;664;Lasioglossum_prasinum;2008;3;W;144,131;383,682;0,001;144;383;144383;0
Nomada;rufipes;577;Nomada_rufipes;2010;2;3;144;383;1;144;383;144383;0
Megachile;ligniseca;750;Megachile_ligniseca;2004;2;3;144;396;1;144;396;144396;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2003;2;3;144;399;1;144;399;144399;0
Halictus;confusus;656;Halictus_confusus;2006;2;3;144,9;399;0,1;144;399;144399;0
Osmia;uncinata;764;Osmia_uncinata;2003;2;3;144;399;1;144;399;144399;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;144,729;410,725;0,001;144;410;144410;0
Bombus;lapidarius;596;Bombus_lapidarius;2008;3;W;144,92;425,861;0,001;144;425;144425;0
Andrena;bicolor;457;Andrena_bicolor;2004;4;3;144,9;448,7;0,1;144;448;144448;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Andrena;flavipes;472;Andrena_flavipes;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2004;4;3;144,9;448,7;0,1;144;448;144448;0
Andrena;labialis;486;Andrena_labialis;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Andrena;minutula;491;Andrena_minutula;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Anthophora;plumipes;530;Anthophora_plumipes;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Apis;mellifera;587;Apis_mellifera;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Chelostoma;florisomne;724;Chelostoma_florisomne;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Halictus;rubicundus;653;Halictus_rubicundus;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Halictus;tumulorum;658;Halictus_tumulorum;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Nomada;fabriciana;553;Nomada_fabriciana;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Nomada;fucata;559;Nomada_fucata;2004;4;3;144,9;448,7;0,1;144;448;144448;0
Nomada;signata;580;Nomada_signata;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Osmia;rufa;763;Osmia_rufa;2004;3;3;144,9;448,7;0,1;144;448;144448;0
Sphecodes;monilicornis;709;Sphecodes_monilicornis;2004;2;3;144,9;448,7;0,1;144;448;144448;0
Apis;mellifera;587;Apis_mellifera;2007;3;W;144,619;453,709;0,001;144;453;144453;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;144,3;453,6;0,1;144;453;144453;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;144,7;454;0,1;144;454;144454;0
Bombus;hypnorum;594;Bombus_hypnorum;2008;3;3;144,1;455,4;0,1;144;455;144455;0
Bombus;hortorum;592;Bombus_hortorum;2004;3;3;144,8;456,5;0,1;144;456;144456;0
Bombus;hypnorum;594;Bombus_hypnorum;2004;3;3;144,8;456,5;0,1;144;456;144456;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;144,8;456,5;0,1;144;456;144456;0
Bombus;lucorum;597;Bombus_lucorum;2004;3;3;144,8;456,5;0,1;144;456;144456;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;144,8;456,5;0,1;144;456;144456;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;144,8;456,5;0,1;144;456;144456;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;144,7;456,5;0,1;144;456;144456;0
Bombus;campestris;612;Bombus_campestris;2004;3;3;144,1;457,3;0,1;144;457;144457;0
Bombus;hypnorum;594;Bombus_hypnorum;2004;3;3;144,1;457,3;0,1;144;457;144457;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;144,7;457,1;0,1;144;457;144457;0
Bombus;lucorum;597;Bombus_lucorum;2004;3;3;144,7;457,1;0,1;144;457;144457;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;144,1;457,3;0,1;144;457;144457;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;144,4;458,7;0,1;144;458;144458;0
Andrena;ovatula;499;Andrena_ovatula;2005;2;3;144,4;462,1;0,1;144;462;144462;0
Nomada;succincta;584;Nomada_succincta;2005;2;3;144,29;462,07;0,01;144;462;144462;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2005;2;3;144,31;462,09;0,01;144;462;144462;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2005;2;3;144,6;463,5;0,1;144;463;144463;0
Andrena;angustior;453;Andrena_angustior;2007;2;3;144,43;464,83;0,01;144;464;144464;0
Andrena;vaga;518;Andrena_vaga;2010;3;W;144,738;475,24;0,01;144;475;144475;0
Bombus;hortorum;592;Bombus_hortorum;2010;2;3;144,8;480,2;0,1;144;480;144480;0
Bombus;norvegicus;613;Bombus_norvegicus;2010;2;3;144,8;480,2;0,1;144;480;144480;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;3;144;480;1;144;480;144480;0
Bombus;pratorum;602;Bombus_pratorum;2009;3;3;144;480;1;144;480;144480;0
Bombus;sylvestris;615;Bombus_sylvestris;2009;3;3;144;480;1;144;480;144480;0
Bombus;terrestris;608;Bombus_terrestris;2009;3;3;144;480;1;144;480;144480;0
Halictus;rubicundus;653;Halictus_rubicundus;2009;2;3;144;480;1;144;480;144480;0
Megachile;circumcincta;747;Megachile_circumcincta;2010;2;3;144,8;480,2;0,1;144;480;144480;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;144,391;486,596;0,001;144;486;144486;0
Bombus;terrestris;608;Bombus_terrestris;2010;3;W;144,391;486,596;0,001;144;486;144486;0
Bombus;hypnorum;594;Bombus_hypnorum;2010;3;W;144,868;491,887;0,001;144;491;144491;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2011;2;3;144;525,9;0,1;144;525;144525;0
Andrena;fulva;475;Andrena_fulva;2011;2;3;144;525,9;0,1;144;525;144525;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2011;2;3;144;525,9;0,1;144;525;144525;0
Andrena;minutula;491;Andrena_minutula;2011;2;3;144;525,9;0,1;144;525;144525;0
Andrena;nitida;496;Andrena_nitida;2012;2;3;144;525,9;0,1;144;525;144525;0
Andrena;ventralis;520;Andrena_ventralis;2011;2;3;144;525,9;0,1;144;525;144525;0
Bombus;pascuorum;600;Bombus_pascuorum;2011;3;3;144;525,9;0,1;144;525;144525;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2012;2;3;144;525,9;0,1;144;525;144525;0
Nomada;alboguttata;544;Nomada_alboguttata;2011;2;3;144;525,9;0,1;144;525;144525;0
Nomada;fabriciana;553;Nomada_fabriciana;2011;2;3;144;525,9;0,1;144;525;144525;0
Nomada;flava;556;Nomada_flava;2012;2;3;144;525,9;0,1;144;525;144525;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2011;2;3;144;525,9;0,1;144;525;144525;0
Nomada;marshamella;568;Nomada_marshamella;2011;2;3;144;525,9;0,1;144;525;144525;0
Nomada;succincta;584;Nomada_succincta;2011;2;3;144;525,9;0,1;144;525;144525;0
Osmia;rufa;763;Osmia_rufa;2011;3;3;144;525,9;0,1;144;525;144525;0
Halictus;rubicundus;653;Halictus_rubicundus;2004;2;3;144;597;1;144;597;144597;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2006;2;3;144;597;1;144;597;144597;0
Lasioglossum;punctatissimum;690;Lasioglossum_punctatissimum;2006;2;3;144;597;1;144;597;144597;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2006;2;3;144;597;1;144;597;144597;0
Sphecodes;puncticeps;712;Sphecodes_puncticeps;2004;2;3;144;597;1;144;597;144597;0
Colletes;succinctus;624;Colletes_succinctus;2008;3;W;144,617;598,758;0,001;144;598;144598;0
Epeolus;cruciger;537;Epeolus_cruciger;2008;3;W;144,66;598,673;0,001;144;598;144598;0
Andrena;vaga;518;Andrena_vaga;2010;2;3;145;384;1;145;384;145384;0
Nomada;lathburiana;565;Nomada_lathburiana;2010;2;3;145;384;1;145;384;145384;0
Halictus;confusus;656;Halictus_confusus;2006;2;3;145,5;397,3;0,1;145;397;145397;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;145;398;1;145;398;145398;0
Andrena;fuscipes;478;Andrena_fuscipes;2005;2;3;145;399;1;145;399;145399;0
Nomada;rufipes;577;Nomada_rufipes;2005;2;3;145;399;1;145;399;145399;0
Bombus;hypnorum;594;Bombus_hypnorum;2011;3;W;145,424;410,558;0,001;145;410;145410;0
Andrena;clarkella;463;Andrena_clarkella;2009;3;W;145,426;411,11;0,01;145;411;145411;0
Apis;mellifera;587;Apis_mellifera;2013;3;3;145;431,8;0,1;145;431;145431;0
Andrena;fulva;475;Andrena_fulva;2009;3;W;145,526;442,789;0,001;145;442;145442;0
Andrena;bicolor;457;Andrena_bicolor;2005;4;3;145,45;444,5;0,1;145;444;145444;0
Andrena;carantonica;459;Andrena_carantonica;2011;4;3;145,46;444,531;0,001;145;444;145444;0
Andrena;dorsata;469;Andrena_dorsata;2009;4;3;145,43;444,54;1;145;444;145444;0
Andrena;flavipes;472;Andrena_flavipes;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Andrena;fulva;475;Andrena_fulva;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Andrena;minutula;491;Andrena_minutula;2009;4;3;145,43;444,54;1;145;444;145444;0
Andrena;nitida;496;Andrena_nitida;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Andrena;strohmella;512;Andrena_strohmella;2009;2;3;145,43;444,54;1;145;444;145444;0
Andrena;vaga;518;Andrena_vaga;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Andrena;ventralis;520;Andrena_ventralis;2011;4;3;145,46;444,531;0,001;145;444;145444;0
Anthophora;plumipes;530;Anthophora_plumipes;2005;4;3;145,45;444,5;0,1;145;444;145444;0
Bombus;lapidarius;596;Bombus_lapidarius;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Bombus;terrestris;608;Bombus_terrestris;2005;3;3;145,45;444,5;0,1;145;444;145444;0
Halictus;tumulorum;658;Halictus_tumulorum;2011;2;3;145,46;444,531;0,001;145;444;145444;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Lasioglossum;morio;685;Lasioglossum_morio;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Lasioglossum;pauxillum;689;Lasioglossum_pauxillum;2011;2;3;145,46;444,531;0,001;145;444;145444;0
Melecta;albifrons;542;Melecta_albifrons;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Nomada;fabriciana;553;Nomada_fabriciana;2011;4;3;145,46;444,531;0,001;145;444;145444;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Nomada;fucata;559;Nomada_fucata;2005;4;3;145,45;444,5;0,1;145;444;145444;0
Nomada;marshamella;568;Nomada_marshamella;2011;4;3;145,46;444,531;0,001;145;444;145444;0
Nomada;ruficornis;548;Nomada_ruficornis;2011;4;3;145,46;444,531;0,001;145;444;145444;0
Nomada;signata;580;Nomada_signata;2009;2;3;145,43;444,54;1;145;444;145444;0
Nomada;zonata;794;Nomada_zonata;2011;2;3;145,46;444,531;0,001;145;444;145444;0
Sphecodes;crassus;700;Sphecodes_crassus;2005;2;3;145,45;444,5;0,01;145;444;145444;0
Sphecodes;geoffrellus;703;Sphecodes_geoffrellus;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Sphecodes;monilicornis;709;Sphecodes_monilicornis;2005;2;3;145,45;444,5;0,1;145;444;145444;0
Halictus;tumulorum;658;Halictus_tumulorum;2005;2;3;145,2;448,6;0,1;145;448;145448;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;145,2;448,6;0,1;145;448;145448;0
Lasioglossum;morio;685;Lasioglossum_morio;2005;2;3;145,2;448,6;0,1;145;448;145448;0
Hylaeus;confusus;629;Hylaeus_confusus;2005;2;3;145,6;450,6;0,1;145;450;145450;0
Chalicodoma;ericetorum;721;Chalicodoma_ericetorum;2013;2;3;145,722;451,669;0,001;145;451;145451;0
Hylaeus;communis;628;Hylaeus_communis;2008;2;3;145,622;451,247;0,001;145;451;145451;0
Hylaeus;confusus;629;Hylaeus_confusus;2013;2;3;145,958;451,699;0,001;145;451;145451;0
Lasioglossum;leucopus;679;Lasioglossum_leucopus;2013;2;3;145,996;451,811;0,001;145;451;145451;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2008;2;3;145,709;451,562;0,001;145;451;145451;0
Lasioglossum;semilucens;694;Lasioglossum_semilucens;2013;2;3;145,996;451,811;0,001;145;451;145451;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;145,62;451,461;0,001;145;451;145451;0
Sphecodes;reticulatus;713;Sphecodes_reticulatus;2008;2;3;145,827;451,713;0,001;145;451;145451;0
Andrena;flavipes;472;Andrena_flavipes;2013;2;3;145,616;452,164;0,001;145;452;145452;0
Colletes;similis;623;Colletes_similis;2013;2;3;145,787;452,148;0,001;145;452;145452;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2008;2;3;145,955;452,996;0,001;145;452;145452;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;145,965;452,994;0,001;145;452;145452;0
Sphecodes;longulus;706;Sphecodes_longulus;2008;2;3;145,965;452,994;0,001;145;452;145452;0
Sphecodes;miniatus;708;Sphecodes_miniatus;2013;2;3;145,616;452,164;0,001;145;452;145452;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2006;2;3;145,7;453,7;0,1;145;453;145453;0
Melitta;nigricans;779;Melitta_nigricans;2013;2;3;145,077;453,871;0,001;145;453;145453;0
Nomada;alboguttata;544;Nomada_alboguttata;2008;2;3;145,432;453,07;0,001;145;453;145453;0
Nomada;flava;556;Nomada_flava;2008;2;3;145,367;453,097;0,001;145;453;145453;0
Andrena;carantonica;459;Andrena_carantonica;2013;4;3;145,2;454,6;0,1;145;454;145454;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;4;3;145,2;454,6;0,1;145;454;145454;0
Osmia;rufa;763;Osmia_rufa;2013;4;3;145,2;454,6;0,1;145;454;145454;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;3;3;145;455,4;0,1;145;455;145455;0
Bombus;lucorum;597;Bombus_lucorum;2004;3;3;145;455,4;0,1;145;455;145455;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;145;455,4;0,1;145;455;145455;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;145;455,4;0,1;145;455;145455;0
Bombus;hypnorum;594;Bombus_hypnorum;2004;3;3;145,4;456,7;0,1;145;456;145456;0
Bombus;lucorum;597;Bombus_lucorum;2004;3;3;145,3;456,8;0,1;145;456;145456;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;145,4;456,7;0,1;145;456;145456;0
Lasioglossum;brevicorne;671;Lasioglossum_brevicorne;2010;2;3;145,862;459,902;0,001;145;459;145459;0
Lasioglossum;lucidulum;681;Lasioglossum_lucidulum;2010;2;3;145,862;459,902;0,001;145;459;145459;0
Nomada;similis;581;Nomada_similis;2010;2;3;145,814;459,9;0,001;145;459;145459;0
Andrena;nigriceps;494;Andrena_nigriceps;2010;2;3;145,809;460,067;0,001;145;460;145460;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;3;145,905;460,161;0,001;145;460;145460;0
Nomada;panzeri;573;Nomada_panzeri;2010;2;3;145,905;460,161;0,001;145;460;145460;0
Andrena;denticulata;467;Andrena_denticulata;2011;2;3;145,017;461,81;0,001;145;461;145461;0
Andrena;dorsata;469;Andrena_dorsata;2010;4;3;145,756;461,345;0,001;145;461;145461;0
Andrena;helvola;483;Andrena_helvola;2011;2;3;145,858;461,181;0,001;145;461;145461;0
Andrena;nigriceps;494;Andrena_nigriceps;2010;2;3;145,896;461,471;0,001;145;461;145461;0
Andrena;nitida;496;Andrena_nitida;2013;2;3;145,709;461,31;0,001;145;461;145461;0
Andrena;tibialis;517;Andrena_tibialis;2011;2;3;145,858;461,181;0,001;145;461;145461;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;3;145,789;461,206;0,001;145;461;145461;0
Colletes;marginatus;622;Colletes_marginatus;2011;2;3;145,995;461,082;0,001;145;461;145461;0
Epeolus;variegatus;539;Epeolus_variegatus;2010;2;3;145,695;461,367;0,001;145;461;145461;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2010;2;3;145,872;461,139;0,001;145;461;145461;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2010;2;3;145,966;461,32;0,001;145;461;145461;0
Lasioglossum;leucopus;679;Lasioglossum_leucopus;2010;2;3;145,974;461,483;0,001;145;461;145461;0
Lasioglossum;minutissimum;683;Lasioglossum_minutissimum;2010;2;3;145,961;461,486;0,001;145;461;145461;0
Lasioglossum;sabulosum;807;Lasioglossum_sabulosum;2010;2;3;145,756;461,345;0,001;145;461;145461;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2010;2;3;145,85;461,148;0,001;145;461;145461;0
Lasioglossum;villosulum;697;Lasioglossum_villosulum;2010;2;3;145,81;461,186;0,001;145;461;145461;0
Nomada;panzeri;573;Nomada_panzeri;2010;2;3;145,756;461,345;0,001;145;461;145461;0
Nomada;similis;581;Nomada_similis;2011;2;3;145,723;461,283;0,001;145;461;145461;0
Osmia;rufa;763;Osmia_rufa;2010;4;3;145,756;461,345;0,001;145;461;145461;0
Nomada;fuscicornis;561;Nomada_fuscicornis;2011;2;3;145,229;462,813;0,001;145;462;145462;0
Osmia;leaiana;760;Osmia_leaiana;2011;2;3;145,473;462,769;0,001;145;462;145462;0
Osmia;leucomelana;738;Osmia_leucomelana;2011;2;3;145,473;462,769;0,001;145;462;145462;0
Bombus;lapidarius;596;Bombus_lapidarius;2011;3;W;145,721;464,737;0,001;145;464;145464;0
Bombus;lucorum;597;Bombus_lucorum;2004;3;3;145,7;466,6;0,1;145;466;145466;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;3;3;145,7;466,6;0,1;145;466;145466;0
Bombus;pratorum;602;Bombus_pratorum;2004;3;3;145,2;466,2;0,1;145;466;145466;0
Bombus;terrestris;608;Bombus_terrestris;2004;3;3;145,5;466,9;0,1;145;466;145466;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;3;145,8;477,2;0,1;145;477;145477;0
Bombus;pratorum;602;Bombus_pratorum;2010;3;3;145,8;477,2;0,1;145;477;145477;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2010;2;3;145,8;477,2;0,1;145;477;145477;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2010;2;3;145,8;477,2;0,1;145;477;145477;0
Lasioglossum;pauxillum;689;Lasioglossum_pauxillum;2010;2;3;145,8;477,2;0,1;145;477;145477;0
Lasioglossum;punctatissimum;690;Lasioglossum_punctatissimum;2010;2;3;145,8;477,2;0,1;145;477;145477;0
Panurgus;banksianus;522;Panurgus_banksianus;2010;3;3;145,8;477,2;0,1;145;477;145477;0
Sphecodes;puncticeps;712;Sphecodes_puncticeps;2010;2;3;145,8;477,2;0,1;145;477;145477;0
Bombus;muscorum;599;Bombus_muscorum;2009;4;3;145;534;1;145;534;145534;0
Halictus;rubicundus;653;Halictus_rubicundus;2004;2;3;145;597;1;145;597;145597;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2004;2;3;145;597;1;145;597;145597;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2006;2;3;145;601;1;145;601;145601;0
Andrena;vaga;518;Andrena_vaga;2003;2;3;146,8;370,5;0,1;146;370;146370;0
Nomada;lathburiana;565;Nomada_lathburiana;2009;3;W;146,897;370,996;0,001;146;370;146370;0
Andrena;argentata;455;Andrena_argentata;2010;2;3;146;371;1;146;371;146371;0
Andrena;cineraria;462;Andrena_cineraria;2010;3;W;146,419;371,273;0,001;146;371;146371;0
Andrena;fuscipes;478;Andrena_fuscipes;2010;2;3;146;371;1;146;371;146371;0
Bombus;terrestris;608;Bombus_terrestris;2010;2;3;146;371;1;146;371;146371;0
Epeolus;cruciger;537;Epeolus_cruciger;2010;2;3;146;371;1;146;371;146371;0
Lasioglossum;prasinum;664;Lasioglossum_prasinum;2010;2;3;146;371;1;146;371;146371;0
Megachile;versicolor;753;Megachile_versicolor;2010;2;3;146;371;1;146;371;146371;0
Nomada;alboguttata;544;Nomada_alboguttata;2010;2;3;146;371;1;146;371;146371;0
Nomada;rufipes;577;Nomada_rufipes;2010;2;3;146;371;1;146;371;146371;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2010;2;3;146;371;1;146;371;146371;0
Bombus;pascuorum;600;Bombus_pascuorum;2006;3;3;146;383;1;146;383;146383;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2006;2;3;146;383;1;146;383;146383;0
Lasioglossum;villosulum;697;Lasioglossum_villosulum;2006;2;3;146;383;1;146;383;146383;0
Osmia;niveata;759;Osmia_niveata;2006;2;3;146;383;1;146;383;146383;0
Osmia;uncinata;764;Osmia_uncinata;2006;2;3;146;383;1;146;383;146383;0
Bombus;sylvestris;615;Bombus_sylvestris;2006;2;3;146;385;1;146;385;146385;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2006;2;3;146;385;1;146;385;146385;0
Andrena;carantonica;459;Andrena_carantonica;2008;2;3;146;395;1;146;395;146395;0
Andrena;denticulata;467;Andrena_denticulata;2008;2;3;146;395;1;146;395;146395;0
Andrena;dorsata;469;Andrena_dorsata;2008;2;3;146;395;1;146;395;146395;0
Andrena;flavipes;472;Andrena_flavipes;2008;2;3;146;395;1;146;395;146395;0
Andrena;fucata;474;Andrena_fucata;2008;2;3;146;395;1;146;395;146395;0
Andrena;fulvida;477;Andrena_fulvida;2008;2;3;146;395;1;146;395;146395;0
Andrena;fuscipes;478;Andrena_fuscipes;2008;2;3;146;395;1;146;395;146395;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2008;2;3;146;395;1;146;395;146395;0
Andrena;ruficrus;507;Andrena_ruficrus;2008;2;3;146;395;1;146;395;146395;0
Andrena;subopaca;513;Andrena_subopaca;2008;2;3;146;395;1;146;395;146395;0
Anthidiellum;strigatum;718;Anthidiellum_strigatum;2008;2;3;146;395;1;146;395;146395;0
Apis;mellifera;587;Apis_mellifera;2010;3;W;146,135;395,412;0,001;146;395;146395;0
Bombus;hortorum;592;Bombus_hortorum;2008;2;3;146;395;1;146;395;146395;0
Epeoloides;coecutiens;535;Epeoloides_coecutiens;2008;2;3;146;395;1;146;395;146395;0
Hylaeus;communis;628;Hylaeus_communis;2008;2;3;146;395;1;146;395;146395;0
Hylaeus;confusus;629;Hylaeus_confusus;2008;2;3;146;395;1;146;395;146395;0
Hylaeus;rinki;642;Hylaeus_rinki;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;fulvicorne;675;Lasioglossum_fulvicorne;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;lucidulum;681;Lasioglossum_lucidulum;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;rufitarse;693;Lasioglossum_rufitarse;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;146;395;1;146;395;146395;0
Lasioglossum;zonulum;669;Lasioglossum_zonulum;2008;2;3;146;395;1;146;395;146395;0
Megachile;ligniseca;750;Megachile_ligniseca;2008;2;3;146;395;1;146;395;146395;0
Melitta;nigricans;779;Melitta_nigricans;2008;2;3;146;395;1;146;395;146395;0
Nomada;flava;556;Nomada_flava;2008;2;3;146;395;1;146;395;146395;0
Nomada;lathburiana;565;Nomada_lathburiana;2008;2;3;146;395;1;146;395;146395;0
Nomada;leucophthalma;566;Nomada_leucophthalma;2008;2;3;146;395;1;146;395;146395;0
